Frame#,Color,x,y,x_max,y_max
267,R,1365,963,1920,1080
267,R,192,533,1920,1080
267,R,132,492,1920,1080
267,R,165,446,1920,1080
267,R,1319,376,1920,1080
267,R,150,338,1920,1080
267,R,1171,158,1920,1080
268,Y,440,689,1920,1080
268,Y,1413,436,1920,1080
268,Y,711,144,1920,1080
268,Y,866,73,1920,1080
268,R,1082,1007,1920,1080
268,R,1365,963,1920,1080
268,R,192,534,1920,1080
268,R,132,492,1920,1080
268,R,165,446,1920,1080
268,R,1319,376,1920,1080
268,R,150,338,1920,1080
268,R,1171,158,1920,1080
269,Y,440,689,1920,1080
269,Y,1413,436,1920,1080
269,Y,711,145,1920,1080
269,Y,866,73,1920,1080
269,R,1082,1008,1920,1080
269,R,1365,963,1920,1080
269,R,221,554,1920,1080
269,R,176,523,1920,1080
269,R,132,493,1920,1080
269,R,164,446,1920,1080
269,R,1319,377,1920,1080
269,R,149,338,1920,1080
269,R,1170,158,1920,1080
270,Y,439,690,1920,1080
270,Y,1412,435,1920,1080
270,Y,711,144,1920,1080
270,Y,865,73,1920,1080
270,R,1082,1009,1920,1080
270,R,1364,965,1920,1080
270,R,196,541,1920,1080
270,R,136,491,1920,1080
270,R,167,444,1920,1080
270,R,1319,377,1920,1080
270,R,150,338,1920,1080
270,R,1171,158,1920,1080
271,Y,439,690,1920,1080
271,Y,1413,436,1920,1080
271,Y,711,144,1920,1080
271,Y,865,73,1920,1080
271,R,1081,1009,1920,1080
271,R,1364,965,1920,1080
271,R,195,538,1920,1080
271,R,135,491,1920,1080
271,R,167,444,1920,1080
271,R,1319,377,1920,1080
271,R,150,338,1920,1080
271,R,1171,158,1920,1080
272,Y,439,690,1920,1080
272,Y,1413,436,1920,1080
272,Y,711,144,1920,1080
272,Y,865,73,1920,1080
272,R,1082,1009,1920,1080
272,R,1365,964,1920,1080
272,R,193,535,1920,1080
272,R,135,492,1920,1080
272,R,167,444,1920,1080
272,R,1318,376,1920,1080
272,R,150,339,1920,1080
272,R,1171,158,1920,1080
273,Y,439,690,1920,1080
273,Y,1413,436,1920,1080
273,Y,711,144,1920,1080
273,Y,865,73,1920,1080
273,R,1081,1009,1920,1080
273,R,1365,964,1920,1080
273,R,186,530,1920,1080
273,R,165,446,1920,1080
273,R,1319,377,1920,1080
273,R,149,339,1920,1080
273,R,1170,158,1920,1080
274,Y,439,690,1920,1080
274,Y,1413,436,1920,1080
274,Y,711,145,1920,1080
274,Y,865,73,1920,1080
274,R,1082,1009,1920,1080
274,R,1365,965,1920,1080
274,R,229,538,1920,1080
274,R,183,534,1920,1080
274,R,135,492,1920,1080
274,R,165,446,1920,1080
274,R,1319,377,1920,1080
274,R,150,339,1920,1080
274,R,1171,158,1920,1080
275,Y,440,690,1920,1080
275,Y,1414,437,1920,1080
275,Y,711,145,1920,1080
275,Y,866,73,1920,1080
275,R,1081,1011,1920,1080
275,R,1365,965,1920,1080
275,R,229,537,1920,1080
275,R,186,535,1920,1080
275,R,135,491,1920,1080
275,R,164,447,1920,1080
275,R,1320,377,1920,1080
275,R,150,339,1920,1080
275,R,1171,158,1920,1080
276,Y,440,690,1920,1080
276,Y,1414,437,1920,1080
276,Y,712,145,1920,1080
276,Y,866,73,1920,1080
276,R,1082,1009,1920,1080
276,R,1365,965,1920,1080
276,R,218,566,1920,1080
276,R,229,537,1920,1080
276,R,178,528,1920,1080
276,R,134,493,1920,1080
276,R,165,448,1920,1080
276,R,1319,377,1920,1080
276,R,150,339,1920,1080
276,R,1171,158,1920,1080
277,Y,441,690,1920,1080
277,Y,1414,437,1920,1080
277,Y,713,145,1920,1080
277,Y,866,73,1920,1080
277,R,1082,1009,1920,1080
277,R,1366,966,1920,1080
277,R,190,534,1920,1080
277,R,135,492,1920,1080
277,R,165,447,1920,1080
277,R,1320,377,1920,1080
277,R,151,339,1920,1080
277,R,1172,158,1920,1080
278,Y,441,690,1920,1080
278,Y,1414,437,1920,1080
278,Y,713,145,1920,1080
278,Y,866,73,1920,1080
278,R,1083,1010,1920,1080
278,R,1366,965,1920,1080
278,R,211,565,1920,1080
278,R,186,529,1920,1080
278,R,135,492,1920,1080
278,R,165,447,1920,1080
278,R,1320,376,1920,1080
278,R,151,339,1920,1080
278,R,1171,157,1920,1080
279,Y,441,690,1920,1080
279,Y,1415,437,1920,1080
279,Y,713,145,1920,1080
279,Y,866,73,1920,1080
279,R,1083,1010,1920,1080
279,R,1365,965,1920,1080
279,R,212,566,1920,1080
279,R,187,528,1920,1080
279,R,135,492,1920,1080
279,R,165,447,1920,1080
279,R,1320,377,1920,1080
279,R,151,339,1920,1080
279,R,1172,158,1920,1080
280,Y,441,690,1920,1080
280,Y,1415,437,1920,1080
280,Y,713,145,1920,1080
280,Y,866,73,1920,1080
280,R,1083,1009,1920,1080
280,R,1367,966,1920,1080
280,R,212,566,1920,1080
280,R,229,537,1920,1080
280,R,178,527,1920,1080
280,R,136,493,1920,1080
280,R,165,448,1920,1080
280,R,1320,377,1920,1080
280,R,152,339,1920,1080
280,R,1172,158,1920,1080
281,Y,440,690,1920,1080
281,Y,1415,437,1920,1080
281,Y,713,145,1920,1080
281,Y,867,73,1920,1080
281,R,1083,1010,1920,1080
281,R,1367,967,1920,1080
281,R,213,565,1920,1080
281,R,229,537,1920,1080
281,R,177,527,1920,1080
281,R,136,493,1920,1080
281,R,166,448,1920,1080
281,R,1321,377,1920,1080
281,R,152,340,1920,1080
281,R,1172,158,1920,1080
282,Y,440,691,1920,1080
282,Y,1415,437,1920,1080
282,Y,713,146,1920,1080
282,Y,867,73,1920,1080
282,R,1083,1008,1920,1080
282,R,1368,967,1920,1080
282,R,194,537,1920,1080
282,R,136,492,1920,1080
282,R,167,447,1920,1080
282,R,1321,377,1920,1080
282,R,152,340,1920,1080
282,R,1172,158,1920,1080
283,Y,440,691,1920,1080
283,Y,1416,437,1920,1080
283,Y,714,146,1920,1080
283,Y,867,73,1920,1080
283,R,1083,1009,1920,1080
283,R,1368,967,1920,1080
283,R,194,539,1920,1080
283,R,136,493,1920,1080
283,R,167,447,1920,1080
283,R,1321,377,1920,1080
283,R,153,340,1920,1080
283,R,1172,158,1920,1080
284,Y,440,691,1920,1080
284,Y,1416,437,1920,1080
284,Y,714,145,1920,1080
284,Y,867,73,1920,1080
284,R,1084,1010,1920,1080
284,R,1368,967,1920,1080
284,R,195,538,1920,1080
284,R,137,493,1920,1080
284,R,167,447,1920,1080
284,R,1322,377,1920,1080
284,R,153,340,1920,1080
284,R,1172,157,1920,1080
285,Y,440,691,1920,1080
285,Y,1415,437,1920,1080
285,Y,713,145,1920,1080
285,Y,867,73,1920,1080
285,R,1084,1011,1920,1080
285,R,1366,967,1920,1080
285,R,194,538,1920,1080
285,R,136,491,1920,1080
285,R,167,447,1920,1080
285,R,1322,377,1920,1080
285,R,153,340,1920,1080
285,R,1172,157,1920,1080
286,Y,440,691,1920,1080
286,Y,1416,437,1920,1080
286,Y,713,145,1920,1080
286,Y,867,73,1920,1080
286,R,1084,1012,1920,1080
286,R,1367,968,1920,1080
286,R,194,535,1920,1080
286,R,136,492,1920,1080
286,R,167,447,1920,1080
286,R,1322,377,1920,1080
286,R,153,340,1920,1080
286,R,1172,157,1920,1080
287,Y,441,691,1920,1080
287,Y,1416,437,1920,1080
287,Y,713,145,1920,1080
287,Y,867,73,1920,1080
287,R,1084,1011,1920,1080
287,R,1367,968,1920,1080
287,R,194,535,1920,1080
287,R,136,492,1920,1080
287,R,167,447,1920,1080
287,R,1321,378,1920,1080
287,R,153,340,1920,1080
287,R,1171,157,1920,1080
288,Y,441,691,1920,1080
288,Y,1416,437,1920,1080
288,Y,713,145,1920,1080
288,Y,867,73,1920,1080
288,R,1084,1010,1920,1080
288,R,1368,967,1920,1080
288,R,198,538,1920,1080
288,R,138,491,1920,1080
288,R,167,447,1920,1080
288,R,1321,378,1920,1080
288,R,153,340,1920,1080
288,R,1172,158,1920,1080
289,Y,442,691,1920,1080
289,Y,1416,438,1920,1080
289,Y,713,145,1920,1080
289,Y,867,73,1920,1080
289,R,1084,1008,1920,1080
289,R,1367,966,1920,1080
289,R,199,539,1920,1080
289,R,137,492,1920,1080
289,R,168,446,1920,1080
289,R,1321,378,1920,1080
289,R,154,340,1920,1080
289,R,1172,158,1920,1080
290,Y,443,691,1920,1080
290,Y,1416,437,1920,1080
290,Y,714,145,1920,1080
290,Y,867,73,1920,1080
290,R,1084,1009,1920,1080
290,R,1367,967,1920,1080
290,R,198,539,1920,1080
290,R,137,493,1920,1080
290,R,167,446,1920,1080
290,R,1322,378,1920,1080
290,R,154,340,1920,1080
290,R,1173,158,1920,1080
291,Y,443,691,1920,1080
291,Y,1416,437,1920,1080
291,Y,714,145,1920,1080
291,Y,867,73,1920,1080
291,R,1085,1011,1920,1080
291,R,1366,966,1920,1080
291,R,194,536,1920,1080
291,R,137,492,1920,1080
291,R,166,447,1920,1080
291,R,1322,377,1920,1080
291,R,154,339,1920,1080
291,R,1172,158,1920,1080
292,Y,443,692,1920,1080
292,Y,1416,438,1920,1080
292,Y,713,145,1920,1080
292,Y,867,73,1920,1080
292,R,1085,1011,1920,1080
292,R,1366,967,1920,1080
292,R,196,537,1920,1080
292,R,137,492,1920,1080
292,R,166,447,1920,1080
292,R,1322,377,1920,1080
292,R,154,339,1920,1080
292,R,1172,158,1920,1080
293,Y,443,692,1920,1080
293,Y,1416,438,1920,1080
293,Y,713,145,1920,1080
293,Y,867,73,1920,1080
293,R,1085,1010,1920,1080
293,R,1367,967,1920,1080
293,R,195,536,1920,1080
293,R,139,489,1920,1080
293,R,166,447,1920,1080
293,R,1322,378,1920,1080
293,R,154,339,1920,1080
293,R,1172,158,1920,1080
294,Y,443,693,1920,1080
294,Y,1416,438,1920,1080
294,Y,713,146,1920,1080
294,Y,868,73,1920,1080
294,R,1086,1010,1920,1080
294,R,1367,967,1920,1080
294,R,225,570,1920,1080
294,R,189,532,1920,1080
294,R,139,489,1920,1080
294,R,166,448,1920,1080
294,R,1322,377,1920,1080
294,R,154,340,1920,1080
294,R,1172,159,1920,1080
295,Y,443,693,1920,1080
295,Y,1416,438,1920,1080
295,Y,714,145,1920,1080
295,Y,869,73,1920,1080
295,R,1086,1011,1920,1080
295,R,1366,967,1920,1080
295,R,192,534,1920,1080
295,R,140,489,1920,1080
295,R,167,448,1920,1080
295,R,1322,378,1920,1080
295,R,155,339,1920,1080
295,R,1172,158,1920,1080
296,Y,443,693,1920,1080
296,Y,1416,438,1920,1080
296,Y,714,145,1920,1080
296,Y,869,73,1920,1080
296,R,1086,1010,1920,1080
296,R,1366,965,1920,1080
296,R,192,534,1920,1080
296,R,142,489,1920,1080
296,R,167,448,1920,1080
296,R,1322,377,1920,1080
296,R,156,339,1920,1080
296,R,1173,158,1920,1080
297,Y,443,693,1920,1080
297,Y,1416,437,1920,1080
297,Y,714,145,1920,1080
297,Y,869,73,1920,1080
297,R,1086,1009,1920,1080
297,R,1365,966,1920,1080
297,R,191,534,1920,1080
297,R,167,448,1920,1080
297,R,1322,377,1920,1080
297,R,156,339,1920,1080
297,R,1172,158,1920,1080
298,Y,444,693,1920,1080
298,Y,1416,438,1920,1080
298,Y,714,145,1920,1080
298,Y,869,72,1920,1080
298,R,1086,1009,1920,1080
298,R,1365,965,1920,1080
298,R,209,566,1920,1080
298,R,231,540,1920,1080
298,R,172,521,1920,1080
298,R,167,448,1920,1080
298,R,1322,377,1920,1080
298,R,156,339,1920,1080
298,R,1173,158,1920,1080
299,Y,444,693,1920,1080
299,Y,1416,438,1920,1080
299,Y,714,145,1920,1080
299,Y,868,72,1920,1080
299,R,1087,1008,1920,1080
299,R,1366,966,1920,1080
299,R,191,535,1920,1080
299,R,137,489,1920,1080
299,R,166,447,1920,1080
299,R,1322,376,1920,1080
299,R,155,339,1920,1080
299,R,1172,158,1920,1080
300,Y,444,693,1920,1080
300,Y,1416,437,1920,1080
300,Y,713,145,1920,1080
300,Y,868,71,1920,1080
300,R,1088,1011,1920,1080
300,R,1366,966,1920,1080
300,R,193,535,1920,1080
300,R,145,491,1920,1080
300,R,167,448,1920,1080
300,R,1322,377,1920,1080
300,R,156,339,1920,1080
300,R,1172,158,1920,1080
301,Y,445,693,1920,1080
301,Y,1416,437,1920,1080
301,Y,713,145,1920,1080
301,Y,868,71,1920,1080
301,R,1088,1009,1920,1080
301,R,1367,966,1920,1080
301,R,231,529,1920,1080
301,R,192,535,1920,1080
301,R,145,490,1920,1080
301,R,167,447,1920,1080
301,R,1322,377,1920,1080
301,R,156,339,1920,1080
301,R,1172,158,1920,1080
302,Y,446,693,1920,1080
302,Y,1416,437,1920,1080
302,Y,713,145,1920,1080
302,Y,868,71,1920,1080
302,R,1087,1010,1920,1080
302,R,1367,965,1920,1080
302,R,231,529,1920,1080
302,R,192,536,1920,1080
302,R,145,490,1920,1080
302,R,167,448,1920,1080
302,R,1322,378,1920,1080
302,R,156,339,1920,1080
302,R,1172,158,1920,1080
303,Y,447,693,1920,1080
303,Y,1416,437,1920,1080
303,Y,714,145,1920,1080
303,Y,869,71,1920,1080
303,R,1087,1009,1920,1080
303,R,1367,965,1920,1080
303,R,231,528,1920,1080
303,R,192,535,1920,1080
303,R,146,489,1920,1080
303,R,167,447,1920,1080
303,R,1322,378,1920,1080
303,R,156,338,1920,1080
303,R,1173,158,1920,1080
304,Y,446,693,1920,1080
304,Y,1416,437,1920,1080
304,Y,714,144,1920,1080
304,Y,869,70,1920,1080
304,R,1087,1010,1920,1080
304,R,1367,964,1920,1080
304,R,218,562,1920,1080
304,R,231,528,1920,1080
304,R,178,522,1920,1080
304,R,146,490,1920,1080
304,R,167,448,1920,1080
304,R,1322,378,1920,1080
304,R,155,339,1920,1080
304,R,1173,158,1920,1080
305,Y,446,694,1920,1080
305,Y,1416,437,1920,1080
305,Y,714,144,1920,1080
305,Y,868,70,1920,1080
305,R,1087,1009,1920,1080
305,R,1367,964,1920,1080
305,R,219,562,1920,1080
305,R,231,528,1920,1080
305,R,178,522,1920,1080
305,R,147,489,1920,1080
305,R,168,447,1920,1080
305,R,1322,377,1920,1080
305,R,155,338,1920,1080
305,R,1173,158,1920,1080
306,Y,447,693,1920,1080
306,Y,1416,437,1920,1080
306,Y,714,145,1920,1080
306,Y,868,70,1920,1080
306,R,1088,1008,1920,1080
306,R,1368,965,1920,1080
306,R,194,529,1920,1080
306,R,168,447,1920,1080
306,R,1322,377,1920,1080
306,R,155,339,1920,1080
306,R,1173,158,1920,1080
307,Y,447,694,1920,1080
307,Y,1416,437,1920,1080
307,Y,714,145,1920,1080
307,Y,869,70,1920,1080
307,R,1088,1008,1920,1080
307,R,1366,964,1920,1080
307,R,206,570,1920,1080
307,R,189,529,1920,1080
307,R,148,490,1920,1080
307,R,169,448,1920,1080
307,R,1322,377,1920,1080
307,R,157,339,1920,1080
307,R,1174,158,1920,1080
308,Y,447,694,1920,1080
308,Y,1416,438,1920,1080
308,Y,714,145,1920,1080
308,Y,869,70,1920,1080
308,R,1088,1008,1920,1080
308,R,1367,963,1920,1080
308,R,209,572,1920,1080
308,R,190,529,1920,1080
308,R,149,491,1920,1080
308,R,169,448,1920,1080
308,R,1322,377,1920,1080
308,R,156,339,1920,1080
308,R,1174,158,1920,1080
309,Y,446,695,1920,1080
309,Y,1416,438,1920,1080
309,Y,715,145,1920,1080
309,Y,869,70,1920,1080
309,R,1088,1008,1920,1080
309,R,1368,965,1920,1080
309,R,206,571,1920,1080
309,R,194,530,1920,1080
309,R,150,490,1920,1080
309,R,170,446,1920,1080
309,R,1322,378,1920,1080
309,R,157,338,1920,1080
309,R,1173,158,1920,1080
310,Y,447,695,1920,1080
310,Y,1417,438,1920,1080
310,Y,715,145,1920,1080
310,Y,869,70,1920,1080
310,R,1088,1008,1920,1080
310,R,1368,964,1920,1080
310,R,206,571,1920,1080
310,R,194,531,1920,1080
310,R,149,490,1920,1080
310,R,171,447,1920,1080
310,R,1323,378,1920,1080
310,R,158,339,1920,1080
310,R,1173,158,1920,1080
311,Y,448,695,1920,1080
311,Y,1417,438,1920,1080
311,Y,716,145,1920,1080
311,Y,869,70,1920,1080
311,R,1088,1008,1920,1080
311,R,1369,965,1920,1080
311,R,212,574,1920,1080
311,R,193,531,1920,1080
311,R,149,490,1920,1080
311,R,172,447,1920,1080
311,R,1323,378,1920,1080
311,R,158,339,1920,1080
311,R,1173,159,1920,1080
312,Y,448,695,1920,1080
312,Y,1417,438,1920,1080
312,Y,716,146,1920,1080
312,Y,870,71,1920,1080
312,R,1089,1007,1920,1080
312,R,1370,966,1920,1080
312,R,212,575,1920,1080
312,R,184,526,1920,1080
312,R,173,448,1920,1080
312,R,1323,378,1920,1080
312,R,158,339,1920,1080
312,R,1173,159,1920,1080
313,Y,449,695,1920,1080
313,Y,1418,439,1920,1080
313,Y,717,146,1920,1080
313,Y,871,71,1920,1080
313,R,1090,1007,1920,1080
313,R,1370,966,1920,1080
313,R,213,573,1920,1080
313,R,181,522,1920,1080
313,R,175,448,1920,1080
313,R,1324,379,1920,1080
313,R,159,339,1920,1080
313,R,1175,159,1920,1080
314,Y,450,695,1920,1080
314,Y,1418,439,1920,1080
314,Y,718,146,1920,1080
314,Y,871,72,1920,1080
314,R,1090,1007,1920,1080
314,R,1371,966,1920,1080
314,R,213,573,1920,1080
314,R,235,530,1920,1080
314,R,181,524,1920,1080
314,R,174,448,1920,1080
314,R,1324,379,1920,1080
314,R,159,339,1920,1080
314,R,1175,159,1920,1080
315,Y,450,695,1920,1080
315,Y,1419,439,1920,1080
315,Y,718,146,1920,1080
315,Y,871,72,1920,1080
315,R,1091,1007,1920,1080
315,R,1371,965,1920,1080
315,R,214,574,1920,1080
315,R,236,530,1920,1080
315,R,182,524,1920,1080
315,R,175,448,1920,1080
315,R,1324,379,1920,1080
315,R,161,339,1920,1080
315,R,1176,159,1920,1080
316,Y,450,695,1920,1080
316,Y,1418,439,1920,1080
316,Y,718,147,1920,1080
316,Y,872,72,1920,1080
316,R,1091,1007,1920,1080
316,R,1370,965,1920,1080
316,R,214,574,1920,1080
316,R,235,529,1920,1080
316,R,183,526,1920,1080
316,R,175,448,1920,1080
316,R,1324,379,1920,1080
316,R,161,339,1920,1080
316,R,1177,159,1920,1080
317,Y,449,696,1920,1080
317,Y,1418,439,1920,1080
317,Y,718,147,1920,1080
317,Y,872,72,1920,1080
317,R,1091,1007,1920,1080
317,R,1371,966,1920,1080
317,R,182,525,1920,1080
317,R,174,448,1920,1080
317,R,1326,379,1920,1080
317,R,160,339,1920,1080
317,R,1177,159,1920,1080
318,Y,449,696,1920,1080
318,Y,1419,440,1920,1080
318,Y,718,147,1920,1080
318,Y,872,73,1920,1080
318,R,1092,1008,1920,1080
318,R,1371,965,1920,1080
318,R,191,533,1920,1080
318,R,174,449,1920,1080
318,R,1325,379,1920,1080
318,R,160,339,1920,1080
318,R,1178,158,1920,1080
319,Y,449,696,1920,1080
319,Y,1419,440,1920,1080
319,Y,719,148,1920,1080
319,Y,872,73,1920,1080
319,R,1092,1008,1920,1080
319,R,1371,965,1920,1080
319,R,225,543,1920,1080
319,R,179,523,1920,1080
319,R,174,449,1920,1080
319,R,1325,378,1920,1080
319,R,161,339,1920,1080
319,R,1178,157,1920,1080
320,Y,449,696,1920,1080
320,Y,1419,440,1920,1080
320,Y,719,147,1920,1080
320,Y,873,73,1920,1080
320,R,1092,1008,1920,1080
320,R,1370,964,1920,1080
320,R,190,530,1920,1080
320,R,141,492,1920,1080
320,R,174,448,1920,1080
320,R,1325,379,1920,1080
320,R,161,339,1920,1080
320,R,1178,155,1920,1080
321,Y,448,696,1920,1080
321,Y,1418,440,1920,1080
321,Y,719,147,1920,1080
321,Y,873,73,1920,1080
321,R,1092,1008,1920,1080
321,R,1370,964,1920,1080
321,R,189,530,1920,1080
321,R,141,492,1920,1080
321,R,174,449,1920,1080
321,R,1325,379,1920,1080
321,R,161,339,1920,1080
321,R,1179,155,1920,1080
322,Y,448,696,1920,1080
322,Y,1418,439,1920,1080
322,Y,719,147,1920,1080
322,Y,872,73,1920,1080
322,R,1092,1007,1920,1080
322,R,1370,964,1920,1080
322,R,234,530,1920,1080
322,R,190,530,1920,1080
322,R,141,491,1920,1080
322,R,174,449,1920,1080
322,R,1324,378,1920,1080
322,R,161,340,1920,1080
322,R,1180,154,1920,1080
323,Y,448,696,1920,1080
323,Y,1418,439,1920,1080
323,Y,719,147,1920,1080
323,Y,872,72,1920,1080
323,R,1092,1008,1920,1080
323,R,1369,964,1920,1080
323,R,196,535,1920,1080
323,R,141,491,1920,1080
323,R,174,449,1920,1080
323,R,1325,379,1920,1080
323,R,161,339,1920,1080
323,R,1181,154,1920,1080
324,Y,448,696,1920,1080
324,Y,1417,440,1920,1080
324,Y,719,147,1920,1080
324,Y,872,73,1920,1080
324,R,1090,1008,1920,1080
324,R,1369,964,1920,1080
324,R,193,535,1920,1080
324,R,146,494,1920,1080
324,R,173,450,1920,1080
324,R,1324,379,1920,1080
324,R,161,340,1920,1080
324,R,1181,153,1920,1080
325,Y,448,696,1920,1080
325,Y,1417,440,1920,1080
325,Y,719,147,1920,1080
325,Y,872,73,1920,1080
325,R,1090,1008,1920,1080
325,R,1369,964,1920,1080
325,R,196,535,1920,1080
325,R,148,494,1920,1080
325,R,173,450,1920,1080
325,R,1324,379,1920,1080
325,R,161,340,1920,1080
325,R,1181,152,1920,1080
326,Y,449,696,1920,1080
326,Y,1417,440,1920,1080
326,Y,719,148,1920,1080
326,Y,872,73,1920,1080
326,R,1091,1008,1920,1080
326,R,1368,964,1920,1080
326,R,190,530,1920,1080
326,R,147,495,1920,1080
326,R,173,451,1920,1080
326,R,1325,380,1920,1080
326,R,161,340,1920,1080
326,R,1182,152,1920,1080
327,Y,449,696,1920,1080
327,Y,1417,440,1920,1080
327,Y,719,148,1920,1080
327,Y,872,74,1920,1080
327,R,1091,1007,1920,1080
327,R,1368,964,1920,1080
327,R,222,578,1920,1080
327,R,189,530,1920,1080
327,R,141,494,1920,1080
327,R,174,451,1920,1080
327,R,1325,380,1920,1080
327,R,161,340,1920,1080
327,R,1182,152,1920,1080
328,Y,449,696,1920,1080
328,Y,1417,440,1920,1080
328,Y,720,148,1920,1080
328,Y,872,74,1920,1080
328,R,1090,1008,1920,1080
328,R,1368,964,1920,1080
328,R,222,578,1920,1080
328,R,190,531,1920,1080
328,R,141,494,1920,1080
328,R,174,451,1920,1080
328,R,1324,380,1920,1080
328,R,161,340,1920,1080
328,R,1183,152,1920,1080
329,Y,448,696,1920,1080
329,Y,1417,440,1920,1080
329,Y,720,148,1920,1080
329,Y,872,74,1920,1080
329,R,1090,1008,1920,1080
329,R,1368,964,1920,1080
329,R,222,578,1920,1080
329,R,189,532,1920,1080
329,R,146,495,1920,1080
329,R,174,452,1920,1080
329,R,1324,380,1920,1080
329,R,161,340,1920,1080
329,R,1183,152,1920,1080
330,Y,448,697,1920,1080
330,Y,1417,441,1920,1080
330,Y,719,148,1920,1080
330,Y,873,74,1920,1080
330,R,1091,1010,1920,1080
330,R,1368,965,1920,1080
330,R,233,543,1920,1080
330,R,169,515,1920,1080
330,R,171,453,1920,1080
330,R,1324,380,1920,1080
330,R,162,340,1920,1080
330,R,1184,152,1920,1080
331,Y,448,697,1920,1080
331,Y,1417,441,1920,1080
331,Y,720,148,1920,1080
331,Y,873,74,1920,1080
331,R,1091,1009,1920,1080
331,R,1368,964,1920,1080
331,R,233,544,1920,1080
331,R,171,517,1920,1080
331,R,172,452,1920,1080
331,R,1324,380,1920,1080
331,R,163,340,1920,1080
331,R,1184,152,1920,1080
332,Y,448,697,1920,1080
332,Y,1418,441,1920,1080
332,Y,720,148,1920,1080
332,Y,873,74,1920,1080
332,R,1090,1006,1920,1080
332,R,1368,965,1920,1080
332,R,233,544,1920,1080
332,R,173,518,1920,1080
332,R,174,452,1920,1080
332,R,1325,380,1920,1080
332,R,163,340,1920,1080
332,R,1185,152,1920,1080
333,Y,448,698,1920,1080
333,Y,1418,441,1920,1080
333,Y,721,148,1920,1080
333,Y,874,74,1920,1080
333,R,1090,1006,1920,1080
333,R,1369,965,1920,1080
333,R,234,544,1920,1080
333,R,184,525,1920,1080
333,R,148,498,1920,1080
333,R,173,453,1920,1080
333,R,1325,380,1920,1080
333,R,164,341,1920,1080
333,R,1186,152,1920,1080
334,Y,448,697,1920,1080
334,Y,1419,441,1920,1080
334,Y,721,148,1920,1080
334,Y,874,74,1920,1080
334,R,1090,1006,1920,1080
334,R,1368,964,1920,1080
334,R,234,544,1920,1080
334,R,183,525,1920,1080
334,R,148,498,1920,1080
334,R,174,453,1920,1080
334,R,1325,380,1920,1080
334,R,164,340,1920,1080
334,R,1186,152,1920,1080
335,Y,448,698,1920,1080
335,Y,1419,441,1920,1080
335,Y,721,148,1920,1080
335,Y,874,74,1920,1080
335,R,1090,1006,1920,1080
335,R,1369,964,1920,1080
335,R,234,544,1920,1080
335,R,184,525,1920,1080
335,R,148,498,1920,1080
335,R,175,453,1920,1080
335,R,1325,380,1920,1080
335,R,165,340,1920,1080
335,R,1186,152,1920,1080
336,Y,448,698,1920,1080
336,Y,1419,441,1920,1080
336,Y,722,148,1920,1080
336,Y,874,74,1920,1080
336,R,1090,1005,1920,1080
336,R,1369,965,1920,1080
336,R,221,575,1920,1080
336,R,232,544,1920,1080
336,R,184,528,1920,1080
336,R,152,499,1920,1080
336,R,176,453,1920,1080
336,R,1326,380,1920,1080
336,R,165,340,1920,1080
336,R,1188,152,1920,1080
337,Y,448,697,1920,1080
337,Y,1419,441,1920,1080
337,Y,722,148,1920,1080
337,Y,874,74,1920,1080
337,R,1090,1005,1920,1080
337,R,1370,965,1920,1080
337,R,215,574,1920,1080
337,R,196,534,1920,1080
337,R,151,499,1920,1080
337,R,176,454,1920,1080
337,R,1326,380,1920,1080
337,R,164,340,1920,1080
337,R,1189,151,1920,1080
338,Y,449,697,1920,1080
338,Y,1419,441,1920,1080
338,Y,722,148,1920,1080
338,Y,875,74,1920,1080
338,R,1089,1005,1920,1080
338,R,1370,966,1920,1080
338,R,216,575,1920,1080
338,R,235,544,1920,1080
338,R,184,534,1920,1080
338,R,151,499,1920,1080
338,R,176,454,1920,1080
338,R,1326,380,1920,1080
338,R,165,340,1920,1080
338,R,1190,151,1920,1080
339,Y,449,698,1920,1080
339,Y,1419,441,1920,1080
339,Y,722,148,1920,1080
339,Y,875,74,1920,1080
339,R,1089,1005,1920,1080
339,R,1370,967,1920,1080
339,R,216,575,1920,1080
339,R,234,546,1920,1080
